"","created","user_id","method","currency","amount"
"415","2020-12-09 00:29:38.75+00",6919,"eth_erc20","usd",23.72
"416","2020-12-09 00:00:29.763+00",6919,"eth_erc20","usd",6.56
"417","2020-12-08 23:59:18.975+00",6919,"eth_erc20","usd",4.37
"418","2020-12-08 16:45:13.076+00",6919,"eth_erc20","usd",7.27
"419","2020-12-08 16:37:37.085+00",6919,"eth_erc20","usd",7.53
"420","2020-12-08 16:33:01.241+00",6919,"eth_erc20","usd",7.53
"421","2020-12-03 13:47:54.003+00",6919,"eth_erc20","usd",6.39
"422","2020-12-03 04:15:09.962+00",6919,"eth_erc20","usd",6.08
"423","2020-12-03 04:14:37.052+00",6919,"eth_erc20","usd",6.08
"424","2020-12-03 01:02:01.871+00",6919,"eth_erc20","usd",6.42
"425","2020-12-02 22:15:39.468+00",6919,"eth_erc20","usd",6.55
"426","2020-12-02 22:14:00.811+00",6919,"eth_erc20","usd",6.55
"427","2020-12-02 22:05:43.984+00",6919,"eth_erc20","usd",5.82
"428","2020-12-02 21:54:41.64+00",6919,"eth_erc20","usd",6.21
"429","2020-12-01 22:21:49.483+00",6919,"eth_erc20","usd",21.07
"430","2020-12-02 23:02:30.19+00",7257,"bt","mxn",100
"431","2020-12-07 23:10:40.148+00",7709,"pts","usd",1000
"432","2020-12-07 23:10:40.117+00",7709,"pts","mxn",10000
"433","2020-12-07 23:10:40.08+00",7709,"pts","eth",20
"434","2020-12-07 23:10:39.989+00",7709,"pts","btc",5
"435","2020-12-14 18:33:28.015+00",7745,"btc","btc",0.01002999
"436","2020-12-21 22:46:33.20+00",3309,"bt","mxn",200
"437","2020-12-21 22:46:32.364+00",3309,"bt","mxn",200
"438","2020-12-21 22:46:31.467+00",3309,"bt","mxn",200
"439","2020-12-21 22:46:30.577+00",3309,"spei","mxn",50
"440","2020-12-21 22:46:02.974+00",3309,"bt","mxn",1
"441","2020-12-21 22:46:02.094+00",3309,"bt","mxn",1
"442","2020-12-21 22:46:01.233+00",3309,"bt","mxn",1
"443","2020-12-21 22:43:35.083+00",3309,"bt","mxn",200
"444","2020-12-21 22:43:34.394+00",3309,"bt","mxn",200
"445","2020-12-21 22:43:33.558+00",3309,"bt","mxn",200
"446","2020-12-21 22:43:32.741+00",3309,"bt","mxn",200
"447","2020-12-21 22:43:31.778+00",3309,"spei","mxn",50
"448","2020-12-21 22:43:14.013+00",3309,"bt","mxn",1
"449","2020-12-21 22:43:12.444+00",3309,"bt","mxn",1
"450","2020-12-21 22:43:11.716+00",3309,"bt","mxn",1
"451","2020-12-21 22:27:45.895+00",3309,"bt","mxn",200
"452","2020-12-21 22:27:45.314+00",3309,"bt","mxn",200
"453","2020-12-21 22:27:44.383+00",3309,"bt","mxn",200
"454","2020-12-21 22:27:43.462+00",3309,"bt","mxn",200
"455","2020-12-21 22:27:42.435+00",3309,"spei","mxn",50
"456","2020-12-21 22:27:25.411+00",3309,"bt","mxn",1
"457","2020-12-21 22:27:24.653+00",3309,"bt","mxn",1
"458","2020-12-21 22:27:23.883+00",3309,"bt","mxn",1
"459","2020-12-21 22:17:13.09+00",3309,"bt","mxn",200
"460","2020-12-21 22:17:12.139+00",3309,"bt","mxn",200
"461","2020-12-21 22:17:10.928+00",3309,"bt","mxn",200
"462","2020-12-21 22:17:10.009+00",3309,"bt","mxn",200
"463","2020-12-21 22:17:08.959+00",3309,"spei","mxn",50
"464","2020-12-21 22:16:56.529+00",3309,"bt","mxn",1
"465","2020-12-21 22:16:55.954+00",3309,"bt","mxn",1
"466","2020-12-21 22:16:54.945+00",3309,"bt","mxn",1
"467","2020-12-21 22:13:05.791+00",3309,"bt","mxn",200
"468","2020-12-21 22:13:05.109+00",3309,"bt","mxn",200
"469","2020-12-21 22:13:04.206+00",3309,"bt","mxn",200
"470","2020-12-21 22:13:03.094+00",3309,"bt","mxn",200
"471","2020-12-21 22:13:01.945+00",3309,"spei","mxn",50
"472","2020-12-21 22:12:44.571+00",3309,"bt","mxn",1
"473","2020-12-21 22:12:43.858+00",3309,"bt","mxn",1
"474","2020-12-21 22:12:42.858+00",3309,"bt","mxn",1
"475","2020-12-21 21:16:08.723+00",3309,"bt","mxn",200
"476","2020-12-21 21:16:08.094+00",3309,"bt","mxn",200
"477","2020-12-21 21:16:07.26+00",3309,"bt","mxn",200
"478","2020-12-21 21:16:06.353+00",3309,"bt","mxn",200
"479","2020-12-21 21:16:05.46+00",3309,"spei","mxn",50
"480","2020-12-21 21:15:48.283+00",3309,"bt","mxn",1
"481","2020-12-21 21:15:41.768+00",3309,"bt","mxn",1
"482","2020-12-21 21:15:40.64+00",3309,"bt","mxn",1
"483","2020-12-21 20:30:08.277+00",3309,"bt","mxn",200
"484","2020-12-21 20:30:07.688+00",3309,"bt","mxn",200
"485","2020-12-21 20:30:06.80+00",3309,"bt","mxn",200
"486","2020-12-21 20:30:06.014+00",3309,"bt","mxn",200
"487","2020-12-21 20:30:05.171+00",3309,"spei","mxn",50
"488","2020-12-21 20:29:46.266+00",3309,"bt","mxn",1
"489","2020-12-21 20:29:45.643+00",3309,"bt","mxn",1
"490","2020-12-21 20:29:44.749+00",3309,"bt","mxn",1
"491","2020-12-21 20:23:47.324+00",3309,"bt","mxn",200
"492","2020-12-21 20:23:46.702+00",3309,"bt","mxn",200
"493","2020-12-21 20:23:45.885+00",3309,"bt","mxn",200
"494","2020-12-21 20:23:44.884+00",3309,"bt","mxn",200
"495","2020-12-21 20:23:44.06+00",3309,"spei","mxn",50
"496","2020-12-21 20:23:32.066+00",3309,"bt","mxn",1
"497","2020-12-21 20:23:31.416+00",3309,"bt","mxn",1
"498","2020-12-21 20:23:30.596+00",3309,"bt","mxn",1
"499","2020-12-21 20:19:38.526+00",3309,"bt","mxn",200
"500","2020-12-21 20:19:37.91+00",3309,"bt","mxn",200
"501","2020-12-21 20:19:37.182+00",3309,"bt","mxn",200
"502","2020-12-21 20:19:36.393+00",3309,"bt","mxn",200
"503","2020-12-21 20:19:35.703+00",3309,"spei","mxn",50
"504","2020-12-21 20:19:20.007+00",3309,"bt","mxn",1
"505","2020-12-21 20:19:19.406+00",3309,"bt","mxn",1
"506","2020-12-21 20:19:18.355+00",3309,"bt","mxn",1
"507","2020-12-21 20:01:37.821+00",3309,"bt","mxn",200
"508","2020-12-21 20:01:37.096+00",3309,"bt","mxn",200
"509","2020-12-21 20:01:36.344+00",3309,"spei","mxn",50
"510","2020-12-21 20:01:23.744+00",3309,"bt","mxn",1
"511","2020-12-21 20:01:23.044+00",3309,"bt","mxn",1
"512","2020-12-21 20:01:22.066+00",3309,"bt","mxn",1
"513","2020-12-21 19:54:37.417+00",3309,"bt","mxn",200
"514","2020-12-21 19:54:36.912+00",3309,"bt","mxn",200
"515","2020-12-21 19:54:36.144+00",3309,"bt","mxn",200
"516","2020-12-21 19:54:35.342+00",3309,"bt","mxn",200
"517","2020-12-21 19:54:34.491+00",3309,"spei","mxn",50
"518","2020-12-21 19:54:18.497+00",3309,"bt","mxn",1
"519","2020-12-21 19:54:17.932+00",3309,"bt","mxn",1
"520","2020-12-21 19:54:16.985+00",3309,"bt","mxn",1
"521","2020-12-21 19:21:38.464+00",3309,"bt","mxn",200
"522","2020-12-21 19:21:37.831+00",3309,"bt","mxn",200
"523","2020-12-21 19:21:37.002+00",3309,"bt","mxn",200
"524","2020-12-21 19:21:36.181+00",3309,"bt","mxn",200
"525","2020-12-21 19:21:35.313+00",3309,"spei","mxn",50
"526","2020-12-21 19:21:18.87+00",3309,"bt","mxn",1
"527","2020-12-21 19:21:18.224+00",3309,"bt","mxn",1
"528","2020-12-21 19:21:17.147+00",3309,"bt","mxn",1
"529","2020-12-21 17:31:23.977+00",3309,"bt","mxn",200
"530","2020-12-21 17:31:23.336+00",3309,"bt","mxn",200
"531","2020-12-21 17:31:22.622+00",3309,"bt","mxn",200
"532","2020-12-21 17:31:21.892+00",3309,"bt","mxn",200
"533","2020-12-21 17:31:20.943+00",3309,"spei","mxn",50
"534","2020-12-21 17:31:03.781+00",3309,"bt","mxn",1
"535","2020-12-21 17:31:03.104+00",3309,"bt","mxn",1
"536","2020-12-21 17:31:02.211+00",3309,"bt","mxn",1
"537","2020-12-21 16:29:32.546+00",3309,"bt","mxn",200
"538","2020-12-21 16:29:32.012+00",3309,"bt","mxn",200
"539","2020-12-21 16:29:31.303+00",3309,"bt","mxn",200
"540","2020-12-21 16:29:30.572+00",3309,"bt","mxn",200
"541","2020-12-21 16:29:29.70+00",3309,"spei","mxn",50
"542","2020-12-21 16:29:13.532+00",3309,"bt","mxn",1
"543","2020-12-21 16:29:12.827+00",3309,"bt","mxn",1
"544","2020-12-21 16:29:11.584+00",3309,"bt","mxn",1
"545","2020-12-21 15:40:56.417+00",3309,"bt","mxn",200
"546","2020-12-21 15:40:55.873+00",3309,"bt","mxn",200
"547","2020-12-21 15:40:55.086+00",3309,"bt","mxn",200
"548","2020-12-21 15:40:54.201+00",3309,"bt","mxn",200
"549","2020-12-21 15:40:53.345+00",3309,"spei","mxn",50
"550","2020-12-21 15:40:36.476+00",3309,"bt","mxn",1
"551","2020-12-21 15:40:35.814+00",3309,"bt","mxn",1
"552","2020-12-21 15:40:34.881+00",3309,"bt","mxn",1
"553","2020-12-19 00:47:19.642+00",3309,"bt","mxn",200
"554","2020-12-19 00:47:19.048+00",3309,"bt","mxn",200
"555","2020-12-19 00:47:18.238+00",3309,"bt","mxn",200
"556","2020-12-19 00:47:17.437+00",3309,"bt","mxn",200
"557","2020-12-19 00:47:16.699+00",3309,"spei","mxn",50
"558","2020-12-19 00:46:59.072+00",3309,"bt","mxn",1
"559","2020-12-19 00:46:58.387+00",3309,"bt","mxn",1
"560","2020-12-19 00:46:57.257+00",3309,"bt","mxn",1
"561","2020-12-18 21:01:08.333+00",3309,"bt","mxn",200
"562","2020-12-18 21:01:07.788+00",3309,"bt","mxn",200
"563","2020-12-18 21:01:07.061+00",3309,"bt","mxn",200
"564","2020-12-18 21:01:06.033+00",3309,"bt","mxn",200
"565","2020-12-18 21:01:05.092+00",3309,"spei","mxn",50
"566","2020-12-18 21:00:48.238+00",3309,"bt","mxn",1
"567","2020-12-18 21:00:47.634+00",3309,"bt","mxn",1
"568","2020-12-18 21:00:46.945+00",3309,"bt","mxn",1
"569","2020-12-18 20:32:32.66+00",3309,"bt","mxn",200
"570","2020-12-18 20:32:32.095+00",3309,"bt","mxn",200
"571","2020-12-18 20:32:31.35+00",3309,"bt","mxn",200
"572","2020-12-18 20:32:30.56+00",3309,"bt","mxn",200
"573","2020-12-18 20:32:29.516+00",3309,"spei","mxn",50
"574","2020-12-18 20:32:11.302+00",3309,"bt","mxn",1
"575","2020-12-18 20:32:10.414+00",3309,"bt","mxn",1
"576","2020-12-18 20:32:09.44+00",3309,"bt","mxn",1
"577","2020-12-18 19:17:54.235+00",3309,"bt","mxn",200
"578","2020-12-18 19:17:53.687+00",3309,"bt","mxn",200
"579","2020-12-18 19:17:52.921+00",3309,"bt","mxn",200
"580","2020-12-18 19:17:52.087+00",3309,"bt","mxn",200
"581","2020-12-18 19:17:51.164+00",3309,"spei","mxn",50
"582","2020-12-18 19:17:34.463+00",3309,"bt","mxn",1
"583","2020-12-18 19:17:33.80+00",3309,"bt","mxn",1
"584","2020-12-18 19:17:32.868+00",3309,"bt","mxn",1
"585","2020-12-18 17:41:38.429+00",3309,"bt","mxn",200
"586","2020-12-18 17:41:37.857+00",3309,"bt","mxn",200
"587","2020-12-18 17:41:37.117+00",3309,"bt","mxn",200
"588","2020-12-18 17:41:36.181+00",3309,"bt","mxn",200
"589","2020-12-18 17:41:35.366+00",3309,"spei","mxn",50
"590","2020-12-18 17:41:18.372+00",3309,"bt","mxn",1
"591","2020-12-18 17:41:17.752+00",3309,"bt","mxn",1
"592","2020-12-18 17:41:16.97+00",3309,"bt","mxn",1
"593","2020-12-18 16:42:42.857+00",3309,"bt","mxn",200
"594","2020-12-18 16:42:42.24+00",3309,"bt","mxn",200
"595","2020-12-18 16:42:41.452+00",3309,"bt","mxn",200
"596","2020-12-18 16:42:40.622+00",3309,"bt","mxn",200
"597","2020-12-18 16:42:39.667+00",3309,"spei","mxn",50
"598","2020-12-18 16:42:22.709+00",3309,"bt","mxn",1
"599","2020-12-18 16:42:22.056+00",3309,"bt","mxn",1
"600","2020-12-18 16:42:21.371+00",3309,"bt","mxn",1
"601","2020-12-18 13:20:20.196+00",3309,"bt","mxn",200
"602","2020-12-18 13:20:19.683+00",3309,"bt","mxn",200
"603","2020-12-18 13:20:18.926+00",3309,"bt","mxn",200
"604","2020-12-18 13:20:18.137+00",3309,"bt","mxn",200
"605","2020-12-18 13:20:17.26+00",3309,"spei","mxn",50
"606","2020-12-18 13:20:01.63+00",3309,"bt","mxn",1
"607","2020-12-18 13:20:00.938+00",3309,"bt","mxn",1
"608","2020-12-18 13:19:59.987+00",3309,"bt","mxn",1
"609","2020-12-18 13:05:46.722+00",3309,"bt","mxn",200
"610","2020-12-18 13:05:46.242+00",3309,"bt","mxn",200
"611","2020-12-18 13:05:45.503+00",3309,"bt","mxn",200
"612","2020-12-18 13:05:44.782+00",3309,"bt","mxn",200
"613","2020-12-18 13:05:43.95+00",3309,"spei","mxn",50
"614","2020-12-18 13:05:28.61+00",3309,"bt","mxn",1
"615","2020-12-18 13:05:28.046+00",3309,"bt","mxn",1
"616","2020-12-18 13:05:27.407+00",3309,"bt","mxn",1
"617","2020-12-18 12:37:25.296+00",3309,"bt","mxn",200
"618","2020-12-18 12:37:24.817+00",3309,"bt","mxn",200
"619","2020-12-18 12:37:24.113+00",3309,"bt","mxn",200
"620","2020-12-18 12:37:23.304+00",3309,"bt","mxn",200
"621","2020-12-18 12:37:22.547+00",3309,"spei","mxn",50
"622","2020-12-18 12:37:11.875+00",3309,"bt","mxn",1
"623","2020-12-18 12:37:11.211+00",3309,"bt","mxn",1
"624","2020-12-18 12:37:10.355+00",3309,"bt","mxn",1
"625","2020-12-18 12:31:16.277+00",3309,"bt","mxn",200
"626","2020-12-18 12:31:15.828+00",3309,"bt","mxn",200
"627","2020-12-18 12:31:15.136+00",3309,"bt","mxn",200
"628","2020-12-18 12:31:14.305+00",3309,"bt","mxn",200
"629","2020-12-18 12:31:13.435+00",3309,"spei","mxn",50
"630","2020-12-18 12:31:02.492+00",3309,"bt","mxn",1
"631","2020-12-18 12:31:01.954+00",3309,"bt","mxn",1
"632","2020-12-18 12:31:01.071+00",3309,"bt","mxn",1
"633","2020-12-18 12:24:06.069+00",3309,"bt","mxn",200
"634","2020-12-18 12:24:05.486+00",3309,"bt","mxn",200
"635","2020-12-18 12:24:04.737+00",3309,"bt","mxn",200
"636","2020-12-18 12:24:04.044+00",3309,"bt","mxn",200
"637","2020-12-18 12:24:03.317+00",3309,"spei","mxn",50
"638","2020-12-18 12:23:47.841+00",3309,"bt","mxn",1
"639","2020-12-18 12:23:47.28+00",3309,"bt","mxn",1
"640","2020-12-18 12:23:46.621+00",3309,"bt","mxn",1
"641","2020-12-18 00:32:02.867+00",3309,"bt","mxn",200
"642","2020-12-18 00:32:02.288+00",3309,"bt","mxn",200
"643","2020-12-18 00:32:01.54+00",3309,"bt","mxn",200
"644","2020-12-18 00:32:00.739+00",3309,"bt","mxn",200
"645","2020-12-18 00:31:59.855+00",3309,"spei","mxn",50
"646","2020-12-18 00:31:44.731+00",3309,"bt","mxn",1
"647","2020-12-18 00:31:44.229+00",3309,"bt","mxn",1
"648","2020-12-18 00:31:43.45+00",3309,"bt","mxn",1
"649","2020-12-18 00:16:15.763+00",3309,"bt","mxn",200
"650","2020-12-18 00:16:14.787+00",3309,"bt","mxn",200
"651","2020-12-18 00:16:13.054+00",3309,"bt","mxn",200
"652","2020-12-18 00:16:11.91+00",3309,"bt","mxn",200
"653","2020-12-18 00:16:11.072+00",3309,"spei","mxn",50
"654","2020-12-18 00:15:58.584+00",3309,"bt","mxn",1
"655","2020-12-18 00:15:58+00",3309,"bt","mxn",1
"656","2020-12-18 00:15:57.164+00",3309,"bt","mxn",1
"657","2020-12-18 00:06:17.849+00",3309,"bt","mxn",200
"658","2020-12-18 00:06:17.324+00",3309,"bt","mxn",200
"659","2020-12-18 00:06:16.599+00",3309,"bt","mxn",200
"660","2020-12-18 00:06:15.724+00",3309,"bt","mxn",200
"661","2020-12-18 00:06:14.907+00",3309,"spei","mxn",50
"662","2020-12-18 00:06:03.003+00",3309,"bt","mxn",1
"663","2020-12-18 00:06:02.352+00",3309,"bt","mxn",1
"664","2020-12-18 00:06:01.633+00",3309,"bt","mxn",1
"665","2020-12-17 23:58:03.434+00",3309,"bt","mxn",200
"666","2020-12-17 23:58:02.934+00",3309,"bt","mxn",200
"667","2020-12-17 23:58:02.192+00",3309,"bt","mxn",200
"668","2020-12-17 23:58:01.307+00",3309,"bt","mxn",200
"669","2020-12-17 23:58:00.184+00",3309,"spei","mxn",50
"670","2020-12-17 23:57:45.299+00",3309,"bt","mxn",1
"671","2020-12-17 23:57:44.717+00",3309,"bt","mxn",1
"672","2020-12-17 23:57:43.841+00",3309,"bt","mxn",1
"673","2020-12-17 23:36:55.153+00",3309,"bt","mxn",200
"674","2020-12-17 23:36:54.699+00",3309,"bt","mxn",200
"675","2020-12-17 23:36:53.89+00",3309,"bt","mxn",200
"676","2020-12-17 23:36:53.038+00",3309,"bt","mxn",200
"677","2020-12-17 23:36:52.141+00",3309,"spei","mxn",50
"678","2020-12-17 23:36:36.58+00",3309,"bt","mxn",1
"679","2020-12-17 23:36:35.969+00",3309,"bt","mxn",1
"680","2020-12-17 23:36:35.094+00",3309,"bt","mxn",1
"681","2020-12-17 22:34:40.68+00",3309,"bt","mxn",200
"682","2020-12-17 22:34:40.133+00",3309,"bt","mxn",200
"683","2020-12-17 22:34:39.281+00",3309,"bt","mxn",200
"684","2020-12-17 22:34:38.387+00",3309,"bt","mxn",200
"685","2020-12-17 22:34:37.687+00",3309,"spei","mxn",50
"686","2020-12-17 22:34:26.276+00",3309,"bt","mxn",1
"687","2020-12-17 22:34:25.48+00",3309,"bt","mxn",1
"688","2020-12-17 22:34:24.276+00",3309,"bt","mxn",1
"689","2020-12-17 22:30:04.981+00",3309,"bt","mxn",200
"690","2020-12-17 22:30:04.485+00",3309,"bt","mxn",200
"691","2020-12-17 22:30:03.791+00",3309,"bt","mxn",200
"692","2020-12-17 22:30:02.976+00",3309,"bt","mxn",200
"693","2020-12-17 22:30:01.989+00",3309,"spei","mxn",50
"694","2020-12-17 22:29:46.724+00",3309,"bt","mxn",1
"695","2020-12-17 22:29:46.102+00",3309,"bt","mxn",1
"696","2020-12-17 22:29:45.278+00",3309,"bt","mxn",1
"697","2020-12-17 22:16:44.27+00",3309,"bt","mxn",200
"698","2020-12-17 22:16:43.758+00",3309,"bt","mxn",200
"699","2020-12-17 22:16:43.081+00",3309,"bt","mxn",200
"700","2020-12-17 22:16:42.115+00",3309,"bt","mxn",200
"701","2020-12-17 22:16:41.233+00",3309,"spei","mxn",50
"702","2020-12-17 22:16:25.611+00",3309,"bt","mxn",1
"703","2020-12-17 22:16:24.98+00",3309,"bt","mxn",1
"704","2020-12-17 22:16:24+00",3309,"bt","mxn",1
"705","2020-12-17 21:09:20.422+00",3309,"bt","mxn",200
"706","2020-12-17 21:09:19.947+00",3309,"bt","mxn",200
"707","2020-12-17 21:09:19.188+00",3309,"bt","mxn",200
"708","2020-12-17 21:09:18.468+00",3309,"bt","mxn",200
"709","2020-12-17 21:09:17.615+00",3309,"spei","mxn",50
"710","2020-12-17 21:09:05.669+00",3309,"bt","mxn",1
"711","2020-12-17 21:09:04.999+00",3309,"bt","mxn",1
"712","2020-12-17 21:09:04.295+00",3309,"bt","mxn",1
"713","2020-12-17 20:59:25.167+00",3309,"bt","mxn",200
"714","2020-12-17 20:59:24.625+00",3309,"bt","mxn",200
"715","2020-12-17 20:59:23.848+00",3309,"bt","mxn",200
"716","2020-12-17 20:59:23.056+00",3309,"bt","mxn",200
"717","2020-12-17 20:59:22.32+00",3309,"spei","mxn",50
"718","2020-12-17 20:59:05.941+00",3309,"bt","mxn",1
"719","2020-12-17 20:59:05.244+00",3309,"bt","mxn",1
"720","2020-12-17 20:59:04.41+00",3309,"bt","mxn",1
"721","2020-12-17 20:40:45.822+00",3309,"bt","mxn",200
"722","2020-12-17 20:40:44.736+00",3309,"bt","mxn",200
"723","2020-12-17 20:40:43.661+00",3309,"bt","mxn",200
"724","2020-12-17 20:40:42.369+00",3309,"bt","mxn",200
"725","2020-12-17 20:40:41.186+00",3309,"spei","mxn",50
"726","2020-12-17 20:40:25.867+00",3309,"bt","mxn",1
"727","2020-12-17 20:40:25.275+00",3309,"bt","mxn",1
"728","2020-12-17 20:40:24.301+00",3309,"bt","mxn",1
"729","2020-12-17 20:25:15.48+00",3309,"bt","mxn",200
"730","2020-12-17 20:25:14.855+00",3309,"bt","mxn",200
"731","2020-12-17 20:25:14.067+00",3309,"bt","mxn",200
"732","2020-12-17 20:25:13.248+00",3309,"bt","mxn",200
"733","2020-12-17 20:25:12.415+00",3309,"spei","mxn",50
"734","2020-12-17 20:25:01.364+00",3309,"bt","mxn",1
"735","2020-12-17 20:25:00.739+00",3309,"bt","mxn",1
"736","2020-12-17 20:24:59.819+00",3309,"bt","mxn",1
"737","2020-12-17 20:19:41.74+00",3309,"bt","mxn",200
"738","2020-12-17 20:19:41.226+00",3309,"bt","mxn",200
"739","2020-12-17 20:19:40.511+00",3309,"bt","mxn",200
"740","2020-12-17 20:19:39.788+00",3309,"bt","mxn",200
"741","2020-12-17 20:19:38.884+00",3309,"spei","mxn",50
"742","2020-12-17 20:19:21.60+00",3309,"bt","mxn",1
"743","2020-12-17 20:19:20.963+00",3309,"bt","mxn",1
"744","2020-12-17 20:19:20.055+00",3309,"bt","mxn",1
"745","2020-12-17 20:01:04.348+00",3309,"bt","mxn",200
"746","2020-12-17 20:01:03.785+00",3309,"bt","mxn",200
"747","2020-12-17 20:01:02.989+00",3309,"bt","mxn",200
"748","2020-12-17 20:01:02.192+00",3309,"bt","mxn",200
"749","2020-12-17 20:00:55.603+00",3309,"spei","mxn",50
"750","2020-12-17 20:00:39.602+00",3309,"bt","mxn",1
"751","2020-12-17 20:00:39.036+00",3309,"bt","mxn",1
"752","2020-12-17 20:00:37.957+00",3309,"bt","mxn",1
"753","2020-12-16 23:40:11.343+00",3309,"bt","mxn",200
"754","2020-12-16 23:40:10.72+00",3309,"bt","mxn",200
"755","2020-12-16 23:40:09.918+00",3309,"bt","mxn",200
"756","2020-12-16 23:40:09.178+00",3309,"bt","mxn",200
"757","2020-12-16 23:40:08.293+00",3309,"spei","mxn",50
"758","2020-12-16 23:39:52.271+00",3309,"bt","mxn",1
"759","2020-12-16 23:39:51.526+00",3309,"bt","mxn",1
"760","2020-12-16 23:39:50.507+00",3309,"bt","mxn",1
"761","2020-12-16 22:38:03.44+00",3309,"bt","mxn",200
"762","2020-12-16 22:38:02.869+00",3309,"bt","mxn",200
"763","2020-12-16 22:38:02.103+00",3309,"bt","mxn",200
"764","2020-12-16 22:38:01.199+00",3309,"bt","mxn",200
"765","2020-12-16 22:37:59.916+00",3309,"spei","mxn",50
"766","2020-12-16 22:37:44.661+00",3309,"bt","mxn",1
"767","2020-12-16 22:37:44.121+00",3309,"bt","mxn",1
"768","2020-12-16 22:37:43.063+00",3309,"bt","mxn",1
"769","2020-12-16 22:04:44.178+00",3309,"bt","mxn",200
"770","2020-12-16 22:04:43.66+00",3309,"bt","mxn",200
"771","2020-12-16 22:04:42.872+00",3309,"bt","mxn",200
"772","2020-12-16 22:04:42.117+00",3309,"bt","mxn",200
"773","2020-12-16 22:04:41.18+00",3309,"spei","mxn",50
"774","2020-12-16 22:04:26.548+00",3309,"bt","mxn",1
"775","2020-12-16 22:04:25.885+00",3309,"bt","mxn",1
"776","2020-12-16 22:04:25.058+00",3309,"bt","mxn",1
"777","2020-12-16 21:53:27.865+00",3309,"bt","mxn",200
"778","2020-12-16 21:53:27.363+00",3309,"bt","mxn",200
"779","2020-12-16 21:53:26.491+00",3309,"bt","mxn",200
"780","2020-12-16 21:53:25.739+00",3309,"bt","mxn",200
"781","2020-12-16 21:53:24.932+00",3309,"spei","mxn",50
"782","2020-12-16 21:53:09.345+00",3309,"bt","mxn",1
"783","2020-12-16 21:53:08.716+00",3309,"bt","mxn",1
"784","2020-12-16 21:53:07.622+00",3309,"bt","mxn",1
"785","2020-12-16 21:41:55.185+00",3309,"bt","mxn",200
"786","2020-12-16 21:41:54.466+00",3309,"bt","mxn",200
"787","2020-12-16 21:41:53.786+00",3309,"bt","mxn",200
"788","2020-12-16 21:41:53.067+00",3309,"bt","mxn",200
"789","2020-12-16 21:41:52.198+00",3309,"spei","mxn",50
"790","2020-12-16 21:41:36.433+00",3309,"bt","mxn",1
"791","2020-12-16 21:41:35.851+00",3309,"bt","mxn",1
"792","2020-12-16 21:41:34.768+00",3309,"bt","mxn",1
"793","2020-12-16 19:41:53.151+00",3309,"bt","mxn",200
"794","2020-12-16 19:41:52.584+00",3309,"bt","mxn",200
"795","2020-12-16 19:41:51.80+00",3309,"bt","mxn",200
"796","2020-12-16 19:41:50.984+00",3309,"bt","mxn",200
"797","2020-12-16 19:41:50.193+00",3309,"spei","mxn",50
"798","2020-12-16 19:41:28.068+00",3309,"bt","mxn",1
"799","2020-12-16 19:41:27.459+00",3309,"bt","mxn",1
"800","2020-12-16 19:41:26.466+00",3309,"bt","mxn",1
"801","2020-12-16 18:01:30.471+00",3309,"bt","mxn",200
"802","2020-12-16 18:01:29.904+00",3309,"bt","mxn",200
"803","2020-12-16 18:01:29.22+00",3309,"bt","mxn",200
"804","2020-12-16 18:01:28.491+00",3309,"bt","mxn",200
"805","2020-12-16 18:01:27.703+00",3309,"spei","mxn",50
"806","2020-12-16 18:01:03.755+00",3309,"bt","mxn",1
"807","2020-12-16 18:01:02.938+00",3309,"bt","mxn",1
"808","2020-12-16 18:01:02.01+00",3309,"bt","mxn",1
"809","2020-12-16 02:18:14.543+00",3309,"bt","mxn",200
"810","2020-12-16 02:18:14.075+00",3309,"bt","mxn",200
"811","2020-12-16 02:18:13.363+00",3309,"bt","mxn",200
"812","2020-12-16 02:18:12.552+00",3309,"bt","mxn",200
"813","2020-12-16 02:18:11.593+00",3309,"spei","mxn",50
"814","2020-12-16 02:17:55.535+00",3309,"bt","mxn",1
"815","2020-12-16 02:17:54.956+00",3309,"bt","mxn",1
"816","2020-12-16 02:17:54.009+00",3309,"bt","mxn",1
"817","2020-12-16 01:20:05.048+00",3309,"bt","mxn",200
"818","2020-12-16 01:20:04.589+00",3309,"bt","mxn",200
"819","2020-12-16 01:20:03.881+00",3309,"bt","mxn",200
"820","2020-12-16 01:20:03.143+00",3309,"bt","mxn",200
"821","2020-12-16 01:20:02.404+00",3309,"spei","mxn",50
"822","2020-12-16 01:19:45.826+00",3309,"bt","mxn",1
"823","2020-12-16 01:19:45.304+00",3309,"bt","mxn",1
"824","2020-12-16 01:19:44.369+00",3309,"bt","mxn",1
"825","2020-12-16 01:03:21.955+00",3309,"bt","mxn",200
"826","2020-12-16 01:03:21.443+00",3309,"bt","mxn",200
"827","2020-12-16 01:03:20.656+00",3309,"bt","mxn",200
"828","2020-12-16 01:03:19.789+00",3309,"bt","mxn",200
"829","2020-12-16 01:03:18.791+00",3309,"spei","mxn",50
"830","2020-12-16 01:03:01.139+00",3309,"bt","mxn",1
"831","2020-12-16 01:02:59.965+00",3309,"bt","mxn",1
"832","2020-12-16 01:02:59.151+00",3309,"bt","mxn",1
"833","2020-12-16 00:46:49.971+00",3309,"bt","mxn",200
"834","2020-12-16 00:46:49.514+00",3309,"bt","mxn",200
"835","2020-12-16 00:46:48.803+00",3309,"bt","mxn",200
