"","created","user_id","method","currency","amount"
"1255","2020-12-02 18:30:36.441+00",3310,"bt","mxn",1
"1256","2020-12-02 18:15:58.802+00",3310,"bt","mxn",200
"1257","2020-12-02 18:15:58.239+00",3310,"bt","mxn",200
"1258","2020-12-02 18:15:57.461+00",3310,"bt","mxn",200
"1259","2020-12-02 18:15:56.622+00",3310,"bt","mxn",200
"1260","2020-12-02 18:15:38.106+00",3310,"bt","mxn",1
"1261","2020-12-02 18:15:37.001+00",3310,"bt","mxn",1
"1262","2020-12-02 13:03:29.184+00",3310,"bt","mxn",200
"1263","2020-12-02 13:03:28.728+00",3310,"bt","mxn",200
"1264","2020-12-02 13:03:28.033+00",3310,"bt","mxn",200
"1265","2020-12-02 13:03:27.376+00",3310,"bt","mxn",200
"1266","2020-12-02 13:03:09.333+00",3310,"bt","mxn",1
"1267","2020-12-02 13:03:08.733+00",3310,"bt","mxn",1
"1268","2020-12-02 13:03:07.834+00",3310,"bt","mxn",1
"1269","2020-12-02 08:34:15.237+00",3310,"bt","mxn",1
"1270","2020-12-02 08:19:35.646+00",3310,"bt","mxn",200
"1271","2020-12-02 08:19:35.212+00",3310,"bt","mxn",200
"1272","2020-12-02 08:19:34.503+00",3310,"bt","mxn",200
"1273","2020-12-02 08:19:33.878+00",3310,"bt","mxn",200
"1274","2020-12-02 08:19:16.022+00",3310,"bt","mxn",1
"1275","2020-12-02 08:19:15.286+00",3310,"bt","mxn",1
"1276","2020-12-02 06:03:38.019+00",3310,"bt","mxn",200
"1277","2020-12-02 06:03:37.551+00",3310,"bt","mxn",200
"1278","2020-12-02 06:03:36.905+00",3310,"bt","mxn",200
"1279","2020-12-02 06:03:36.169+00",3310,"bt","mxn",200
"1280","2020-12-02 06:03:18.847+00",3310,"bt","mxn",1
"1281","2020-12-02 06:03:18.392+00",3310,"bt","mxn",1
"1282","2020-12-02 06:03:17.566+00",3310,"bt","mxn",1
"1283","2020-12-02 05:13:48.747+00",3310,"bt","mxn",200
"1284","2020-12-02 05:13:48.23+00",3310,"bt","mxn",200
"1285","2020-12-02 05:13:47.572+00",3310,"bt","mxn",200
"1286","2020-12-02 05:13:46.847+00",3310,"bt","mxn",200
"1287","2020-12-02 05:13:28.753+00",3310,"bt","mxn",1
"1288","2020-12-02 05:13:28.229+00",3310,"bt","mxn",1
"1289","2020-12-02 05:13:27.413+00",3310,"bt","mxn",1
"1290","2020-12-02 04:55:01.168+00",3310,"bt","mxn",200
"1291","2020-12-02 04:55:00.731+00",3310,"bt","mxn",200
"1292","2020-12-02 04:54:59.959+00",3310,"bt","mxn",200
"1293","2020-12-02 04:54:59.268+00",3310,"bt","mxn",200
"1294","2020-12-02 04:54:41.196+00",3310,"bt","mxn",1
"1295","2020-12-02 04:54:40.696+00",3310,"bt","mxn",1
"1296","2020-12-02 04:54:39.872+00",3310,"bt","mxn",1
"1297","2020-12-02 04:27:45.948+00",3310,"bt","mxn",200
"1298","2020-12-02 04:27:45.453+00",3310,"bt","mxn",200
"1299","2020-12-02 04:27:44.737+00",3310,"bt","mxn",200
"1300","2020-12-02 04:27:44.067+00",3310,"bt","mxn",200
"1301","2020-12-02 04:27:24.294+00",3310,"bt","mxn",1
"1302","2020-12-02 04:27:23.46+00",3310,"bt","mxn",1
"1303","2020-12-02 04:27:22.762+00",3310,"bt","mxn",1
"1304","2020-12-01 22:53:30.187+00",3310,"bt","mxn",1
"1305","2020-12-01 22:45:02.101+00",3310,"bt","mxn",200
"1306","2020-12-01 22:45:01.568+00",3310,"bt","mxn",200
"1307","2020-12-01 22:45:00.774+00",3310,"bt","mxn",200
"1308","2020-12-01 22:44:59.837+00",3310,"bt","mxn",200
"1309","2020-12-01 22:44:43.017+00",3310,"bt","mxn",1
"1310","2020-12-01 22:44:42.324+00",3310,"bt","mxn",1
"1311","2020-12-01 22:37:13.127+00",3310,"bt","mxn",1
"1312","2020-12-01 22:22:32.20+00",3310,"bt","mxn",200
"1313","2020-12-01 22:22:31.725+00",3310,"bt","mxn",200
"1314","2020-12-01 22:22:31.03+00",3310,"bt","mxn",200
"1315","2020-12-01 22:22:30.315+00",3310,"bt","mxn",200
"1316","2020-12-01 22:22:13.645+00",3310,"bt","mxn",1
"1317","2020-12-01 22:22:12.992+00",3310,"bt","mxn",1
"1318","2020-12-01 21:38:16.022+00",3310,"bt","mxn",1
"1319","2020-12-01 21:32:54.247+00",3310,"bt","mxn",200
"1320","2020-12-01 21:32:53.787+00",3310,"bt","mxn",200
"1321","2020-12-01 21:32:53.02+00",3310,"bt","mxn",200
"1322","2020-12-01 21:32:52.311+00",3310,"bt","mxn",200
"1323","2020-12-01 21:32:35.113+00",3310,"bt","mxn",1
"1324","2020-12-01 21:32:34.335+00",3310,"bt","mxn",1
"1325","2020-12-01 17:57:47.655+00",3310,"bt","mxn",200
"1326","2020-12-01 17:57:47.026+00",3310,"bt","mxn",200
"1327","2020-12-01 17:57:46.249+00",3310,"bt","mxn",200
"1328","2020-12-01 17:57:45.452+00",3310,"bt","mxn",200
"1329","2020-12-01 17:57:33.124+00",3310,"bt","mxn",1
"1330","2020-12-01 17:57:32.324+00",3310,"bt","mxn",1
"1331","2020-12-01 17:57:31.655+00",3310,"bt","mxn",1
"1332","2020-12-01 17:54:10.751+00",3310,"bt","mxn",200
"1333","2020-12-01 17:54:10.215+00",3310,"bt","mxn",200
"1334","2020-12-01 17:54:09.441+00",3310,"bt","mxn",200
"1335","2020-12-01 17:54:08.605+00",3310,"bt","mxn",200
"1336","2020-12-01 17:53:35.919+00",3310,"bt","mxn",1
"1337","2020-12-01 17:53:34.928+00",3310,"bt","mxn",1
"1338","2020-12-01 17:53:34.185+00",3310,"bt","mxn",1
"1339","2020-12-01 03:15:14.246+00",3310,"bt","mxn",200
"1340","2020-12-01 03:15:13.668+00",3310,"bt","mxn",200
"1341","2020-12-01 03:15:12.785+00",3310,"bt","mxn",200
"1342","2020-12-01 03:15:11.869+00",3310,"bt","mxn",200
"1343","2020-12-01 03:14:54.364+00",3310,"bt","mxn",1
"1344","2020-12-01 03:14:53.853+00",3310,"bt","mxn",1
"1345","2020-12-01 03:14:52.941+00",3310,"bt","mxn",1
"1346","2020-12-01 00:38:44.42+00",3310,"bt","mxn",200
"1347","2020-12-01 00:38:43.971+00",3310,"bt","mxn",200
"1348","2020-12-01 00:38:43.279+00",3310,"bt","mxn",200
"1349","2020-12-01 00:38:42.461+00",3310,"bt","mxn",200
"1350","2020-12-01 00:38:23.876+00",3310,"bt","mxn",1
"1351","2020-12-01 00:38:23.104+00",3310,"bt","mxn",1
"1352","2020-12-01 00:38:22.205+00",3310,"bt","mxn",1
"1353","2020-12-22 16:28:51.516+00",4981,"bt","usd",10
"1354","2020-12-17 20:19:16.622+00",4981,"bt","mxn",222
"1355","2020-12-17 20:07:01.997+00",4981,"bt","mxn",222
"1356","2020-12-17 20:04:31.677+00",4981,"bt","mxn",555
"1357","2020-12-17 20:01:54.077+00",4981,"bt","mxn",333
"1358","2020-12-17 20:00:01.028+00",4981,"bt","mxn",555
"1359","2020-12-17 16:00:26.98+00",4981,"bt","mxn",500
"1360","2020-12-17 15:27:59.12+00",4981,"bt","mxn",55
"1361","2020-12-17 15:23:57.533+00",4981,"bt","mxn",25
"1362","2020-12-17 15:19:46.587+00",4981,"bt","mxn",5
"1363","2020-12-04 16:01:18.709+00",4981,"bt","tusd",2.52
"1364","2020-12-04 15:48:38.722+00",4981,"bt","ars",1
"1365","2020-12-03 20:10:17.44+00",4981,"bt","mxn",100
"1366","2020-12-18 15:22:50.177+00",5930,"bt","dai",5
"1367","2020-12-03 04:08:26.164+00",6863,"adm","usd",1e+05
"1368","2020-12-03 04:08:26.135+00",6863,"spei","mxn",1e+05
"1369","2020-12-03 04:08:26.096+00",6863,"adm","brl",100
"1370","2020-12-03 04:08:26.068+00",6863,"adm","ars",100
"1371","2020-12-03 04:08:26.039+00",6863,"adm","xrp",100
"1372","2020-12-03 04:08:26.011+00",6863,"adm","tusd",100
"1373","2020-12-03 04:08:25.977+00",6863,"adm","rbtc",100
"1374","2020-12-03 04:08:25.942+00",6863,"adm","mana",100
"1375","2020-12-03 04:08:25.904+00",6863,"adm","ltc",100
"1376","2020-12-03 04:08:25.868+00",6863,"adm","gnt",100
"1377","2020-12-03 04:08:25.839+00",6863,"adm","eth",100
"1378","2020-12-03 04:08:25.80+00",6863,"adm","etc",100
"1379","2020-12-03 04:08:25.771+00",6863,"adm","dai",100
"1380","2020-12-03 04:08:25.741+00",6863,"adm","btc",100
"1381","2020-12-03 04:08:25.71+00",6863,"adm","bsv",100
"1382","2020-12-03 04:08:25.679+00",6863,"adm","bch",100
"1383","2020-12-03 04:08:25.50+00",6863,"adm","bat",100
"1384","2020-12-16 20:36:11.80+00",6919,"bt","btc",0.00121638
"1385","2020-12-10 20:40:43.06+00",7403,"adm","usd",15000
"1386","2020-12-01 01:17:49.313+00",7403,"spei","mxn",0
"1387","2020-12-01 01:17:24.412+00",7403,"adm","btc",1
"1388","2020-12-01 01:17:01.823+00",7403,"adm","usd",1e+05
"1389","2020-12-07 16:21:44.10+00",7447,"bt","btc",0.0002101
"1390","2020-12-04 16:18:37.717+00",7447,"adm","usd",1e+05
"1391","2020-12-04 16:18:37.69+00",7447,"spei","mxn",1e+05
"1392","2020-12-04 16:18:37.659+00",7447,"adm","brl",1e+05
"1393","2020-12-04 16:18:37.629+00",7447,"adm","ars",1e+05
"1394","2020-12-04 16:18:37.599+00",7447,"adm","xrp",1e+05
"1395","2020-12-04 16:18:37.568+00",7447,"adm","tusd",1e+05
"1396","2020-12-04 16:18:37.538+00",7447,"adm","rbtc",1e+05
"1397","2020-12-04 16:18:37.503+00",7447,"adm","mana",1e+05
"1398","2020-12-04 16:18:37.47+00",7447,"adm","ltc",1e+05
"1399","2020-12-04 16:18:37.433+00",7447,"adm","gnt",1e+05
"1400","2020-12-04 16:18:37.394+00",7447,"adm","eth",1e+05
"1401","2020-12-04 16:18:37.359+00",7447,"adm","etc",1e+05
"1402","2020-12-04 16:18:37.331+00",7447,"adm","dai",1e+05
"1403","2020-12-04 16:18:37.303+00",7447,"adm","btc",1e+05
"1404","2020-12-04 16:18:37.271+00",7447,"adm","bsv",1e+05
"1405","2020-12-04 16:18:37.233+00",7447,"adm","bch",1e+05
"1406","2020-12-04 16:18:37.188+00",7447,"adm","bat",1e+05
"1407","2020-12-03 16:03:46.798+00",7709,"pts","usd",1000
"1408","2020-12-03 16:03:46.728+00",7709,"pts","mxn",10000
"1409","2020-12-03 16:03:46.656+00",7709,"pts","eth",20
"1410","2020-12-03 16:03:46.487+00",7709,"pts","btc",5
"1411","2020-12-11 20:50:27.774+00",7745,"bt","btc",0.01
"1412","2020-12-10 21:54:31.176+00",7745,"adm","usd",1
"1413","2020-12-10 21:54:31.109+00",7745,"spei","mxn",1
"1414","2020-12-10 21:54:31.046+00",7745,"adm","brl",1
"1415","2020-12-10 21:54:31.003+00",7745,"adm","ars",1
"1416","2020-12-10 21:54:30.94+00",7745,"adm","xrp",1
"1417","2020-12-10 21:54:30.862+00",7745,"adm","tusd",1
"1418","2020-12-10 21:54:30.805+00",7745,"adm","rbtc",1
"1419","2020-12-10 21:54:30.736+00",7745,"adm","mana",1
"1420","2020-12-10 21:54:30.671+00",7745,"adm","ltc",1
"1421","2020-12-10 21:54:30.617+00",7745,"adm","gnt",1
"1422","2020-12-10 21:54:30.586+00",7745,"adm","eth",1
"1423","2020-12-10 21:54:30.556+00",7745,"adm","etc",1
"1424","2020-12-10 21:54:30.524+00",7745,"adm","dai",1
"1425","2020-12-10 21:54:30.491+00",7745,"adm","btc",1
"1426","2020-12-10 21:54:30.457+00",7745,"adm","bsv",1
"1427","2020-12-10 21:54:30.424+00",7745,"adm","bch",10010
"1428","2020-12-10 21:54:30.375+00",7745,"adm","bat",100
"1429","2020-12-11 22:19:40.125+00",7848,"adm","usd",5000
"1430","2020-12-11 22:19:40.092+00",7848,"adm","brl",2000
"1431","2020-12-11 22:19:40.061+00",7848,"adm","ars",9000
"1432","2020-12-11 22:19:40.032+00",7848,"adm","xrp",2
"1433","2020-12-11 22:19:39.99+00",7848,"adm","tusd",2
"1434","2020-12-11 22:19:39.961+00",7848,"adm","rbtc",2
"1435","2020-12-11 22:19:39.932+00",7848,"adm","mana",2
"1436","2020-12-11 22:19:39.902+00",7848,"adm","ltc",2
"1437","2020-12-11 22:19:39.868+00",7848,"adm","gnt",2
"1438","2020-12-11 22:19:39.837+00",7848,"adm","eth",2
"1439","2020-12-11 22:19:39.806+00",7848,"adm","etc",2
"1440","2020-12-11 22:19:39.774+00",7848,"adm","dai",2
"1441","2020-12-11 22:19:39.743+00",7848,"adm","btc",2
"1442","2020-12-11 22:19:39.712+00",7848,"adm","bsv",2
"1443","2020-12-11 22:19:39.668+00",7848,"adm","bch",2
"1444","2020-12-11 22:19:39.575+00",7848,"adm","bat",2
"1445","2020-12-22 20:23:34.148+00",8026,"adm","usd",111
"1446","2020-12-22 20:23:34.114+00",8026,"spei","mxn",11111
"1447","2020-12-22 20:23:34.075+00",8026,"adm","brl",11
"1448","2020-12-22 20:23:34.046+00",8026,"adm","ars",111
"1449","2020-12-22 20:23:34.012+00",8026,"adm","xrp",1
"1450","2020-12-22 20:23:33.978+00",8026,"adm","tusd",11
"1451","2020-12-22 20:23:33.946+00",8026,"adm","rbtc",11
"1452","2020-12-22 20:23:33.903+00",8026,"adm","mana",11
"1453","2020-12-22 20:23:33.853+00",8026,"adm","ltc",11
"1454","2020-12-22 20:23:33.823+00",8026,"adm","gnt",11
"1455","2020-12-22 20:23:33.778+00",8026,"adm","eth",111
"1456","2020-12-22 20:23:33.748+00",8026,"adm","etc",11
"1457","2020-12-22 20:23:33.713+00",8026,"adm","dai",11
"1458","2020-12-22 20:23:33.666+00",8026,"adm","btc",11
"1459","2020-12-22 20:23:33.629+00",8026,"adm","bsv",11
"1460","2020-12-22 20:23:33.593+00",8026,"adm","bch",11
"1461","2020-12-22 20:23:33.534+00",8026,"adm","bat",1
"1462","2020-12-01 02:59:32.967+00",6476,"spei","mxn",100
